pickup_zone,dropoff_zone,pickup_borough,dropoff_borough,order_count,avg_trip_miles,avg_trip_time_min,avg_base_passenger_fare,avg_fare_per_mile,avg_driver_pay,avg_driver_pay_per_minute,avg_response_time_min
Ridgewood,Crown Heights North,Queens,Brooklyn,5,2.9282,15.613333333333333,20.36,7.371414587190562,13.994,0.892734311740931,3.0749999999999997
Ridgewood,Crown Heights South,Queens,Brooklyn,1,6.73,43.81666666666667,20.47,3.041604754829123,22.0,0.502092050209205,12.833333333333334
Ridgewood,Cypress Hills,Queens,Brooklyn,5,2.4298,12.506666666666666,13.846,5.738370660437834,11.462,0.9213061526462182,2.0875000000000004
Ridgewood,Downtown Brooklyn/MetroTech,Queens,Brooklyn,1,7.78,34.35,17.69,2.2737789203084833,31.06,0.904221251819505,5.916666666666667
Ridgewood,Dyker Heights,Queens,Brooklyn,1,13.16,34.78333333333333,53.01,4.028115501519757,54.17,1.5573550551030189,3.466666666666667
Ridgewood,East Chelsea,Queens,Manhattan,4,8.1725,30.7625,41.385,5.057872909630368,29.345,0.9720793922541704,4.872222222222223
Ridgewood,East Harlem North,Queens,Manhattan,1,10.88,34.6,32.64,3.0,34.97,1.010693641618497,1.4333333333333333
Ridgewood,East New York,Queens,Brooklyn,2,4.140000000000001,23.358333333333334,13.39,3.222339527027027,20.37,0.8886906213672805,7.2
Ridgewood,East New York/Pennsylvania Avenue,Queens,Brooklyn,2,3.6999999999999997,19.225,19.295,5.231917937523967,17.990000000000002,0.9750429146820957,2.7333333333333334
Ridgewood,East Village,Queens,Manhattan,2,8.045,35.38333333333333,40.79,5.1473499975747385,32.205,0.9127843742096476,0.8
Ridgewood,East Williamsburg,Queens,Brooklyn,7,2.454857142857143,13.616666666666665,17.98857142857143,7.251973519481814,13.788571428571428,1.0393282954644625,4.991666666666666
Ridgewood,Elmhurst,Queens,Queens,5,3.4372,17.973333333333333,20.663999999999998,5.834264532882851,15.27,0.864412553395098,1.5333333333333334
Ridgewood,Elmhurst/Maspeth,Queens,Queens,2,3.0300000000000002,13.891666666666666,18.619999999999997,6.157124183006536,10.705,0.7602761281373271,6.5
Ridgewood,Erasmus,Queens,Brooklyn,1,13.12,45.4,40.14,3.0594512195121952,46.56,1.0255506607929517,2.7666666666666666
Ridgewood,Financial District North,Queens,Manhattan,1,7.26,48.18333333333333,48.53,6.684573002754822,39.4,0.8177101349014182,2.45
Ridgewood,Flatiron,Queens,Manhattan,1,7.32,24.566666666666666,32.55,4.446721311475409,24.28,0.9883310719131615,2.5
Ridgewood,Flatlands,Queens,Brooklyn,1,6.26,26.666666666666668,32.65,5.215654952076677,24.15,0.9056249999999999,
Ridgewood,Flushing,Queens,Queens,1,6.29,25.433333333333334,20.96,3.3322734499205087,23.38,0.9192660550458716,3.3833333333333333
Ridgewood,Forest Hills,Queens,Queens,2,3.4355,22.425,18.365000000000002,5.3310818605313965,18.145,0.8084838326063515,2.425
Ridgewood,Forest Park/Highland Park,Queens,Queens,1,2.88,10.05,20.62,7.159722222222223,10.15,1.0099502487562189,4.616666666666666
Ridgewood,Fort Greene,Queens,Brooklyn,2,5.884499999999999,30.324999999999996,33.364999999999995,5.729697030233986,26.195,0.8635863871773553,3.8
Ridgewood,Glendale,Queens,Queens,27,1.6737777777777778,10.625925925925925,13.142592592592594,8.721746560307864,9.424444444444445,0.8890608140726874,4.181884057971015
Ridgewood,Greenpoint,Queens,Brooklyn,10,3.9202,21.75,22.791,5.8587666073697156,19.571,0.8982556254636078,2.4555555555555557
Ridgewood,Greenwich Village North,Queens,Manhattan,1,5.9,21.033333333333335,40.64,6.888135593220339,23.59,1.121553090332805,11.2
Ridgewood,Hillcrest/Pomonok,Queens,Queens,1,8.96,54.18333333333333,56.48,6.303571428571428,44.7,0.8249769301753308,1.55
Ridgewood,JFK Airport,Queens,Queens,9,9.435777777777778,33.16296296296296,59.33111111111111,6.336210238094177,39.62111111111111,1.242566737483506,5.546666666666667
Ridgewood,Jackson Heights,Queens,Queens,3,4.460666666666667,22.927777777777777,23.98,5.420245932234502,19.486666666666668,0.8509771246163881,3.466666666666667
Ridgewood,Jamaica,Queens,Queens,2,7.52,41.7,41.765,5.578257406817458,34.545,0.9275491437117338,7.916666666666667
Ridgewood,Kips Bay,Queens,Manhattan,2,6.965,27.05,27.665,3.96777989546334,25.244999999999997,0.9343152711050757,7.991666666666667
Ridgewood,LaGuardia Airport,Queens,Queens,6,8.014833333333334,22.094444444444445,33.885,4.239893842256667,24.703333333333333,1.1272202443457988,2.0041666666666664
Ridgewood,Lenox Hill West,Queens,Manhattan,1,6.061,34.8,36.43,6.010559313644613,29.74,0.8545977011494253,
Ridgewood,Little Italy/NoLiTa,Queens,Manhattan,1,6.8,31.7,32.42,4.767647058823529,27.73,0.8747634069400632,8.583333333333334
Ridgewood,Long Island City/Hunters Point,Queens,Queens,4,5.00475,27.458333333333336,28.725,5.798727080208964,23.7325,0.8848608755610374,2.5166666666666666
Ridgewood,Maspeth,Queens,Queens,9,1.4337777777777778,8.074074074074074,17.45111111111111,11.605852701776497,6.53,0.8032586303678179,3.33125
Ridgewood,Middle Village,Queens,Queens,6,1.7893333333333334,9.527777777777779,11.211666666666666,6.304534936238393,8.116666666666667,0.8624096986776081,3.4933333333333336
Ridgewood,Midtown Center,Queens,Manhattan,1,7.816,33.86666666666667,41.96,5.368474923234391,30.49,0.9002952755905511,
Ridgewood,Midtown East,Queens,Manhattan,1,7.356,31.716666666666665,32.72,4.448069603045133,28.6,0.9017341040462429,
Ridgewood,Midtown South,Queens,Manhattan,1,5.94,16.633333333333333,24.74,4.164983164983164,17.78,1.0689378757515031,2.9
Ridgewood,Morrisania/Melrose,Queens,Bronx,1,11.5,32.75,37.84,3.290434782608696,34.73,1.0604580152671754,4.666666666666667
Ridgewood,Mott Haven/Port Morris,Queens,Bronx,1,11.26,26.35,27.91,2.4786856127886323,30.67,1.1639468690702088,4.466666666666667
Ridgewood,Murray Hill,Queens,Manhattan,1,7.03,24.95,27.5,3.9118065433854907,24.11,0.9663326653306613,2.433333333333333
Ridgewood,Newark Airport,Queens,EWR,1,18.91,49.96666666666667,63.02,3.33262823902697,61.1,1.2228152101400933,6.483333333333333
Ridgewood,North Corona,Queens,Queens,1,4.827,20.65,22.42,4.644706857261239,18.67,0.9041162227602907,
Ridgewood,Ocean Hill,Queens,Brooklyn,3,3.362,22.04444444444444,24.2,7.364241946335768,19.18,0.8971127281506962,6.808333333333334
Ridgewood,Outside of NYC,Queens,,5,12.8012,35.89,43.976,3.7010631827215525,40.31,1.1556168419353967,4.604166666666667
Ridgewood,Park Slope,Queens,Brooklyn,2,7.935,32.225,35.635,4.817255697532711,29.575000000000003,0.9072517497250654,2.0749999999999997
Ridgewood,Parkchester,Queens,Bronx,1,15.58,31.616666666666667,38.15,2.4486521181001284,39.62,1.2531365313653136,2.1
Ridgewood,Penn Station/Madison Sq West,Queens,Manhattan,2,7.599,26.825000000000003,29.235,3.869542384215874,29.06,1.0761533816331377,4.925
Ridgewood,Prospect Heights,Queens,Brooklyn,1,4.594,22.1,28.01,6.097083151937309,19.2,0.8687782805429863,
Ridgewood,Prospect-Lefferts Gardens,Queens,Brooklyn,1,5.79,24.666666666666668,26.79,4.626943005181347,23.75,0.9628378378378378,1.5
Ridgewood,Red Hook,Queens,Brooklyn,2,7.915000000000001,31.983333333333334,33.675,4.267547544428398,30.189999999999998,0.9798903170677674,
Ridgewood,Ridgewood,Queens,Queens,47,0.9077872340425531,6.230496453900709,9.379574468085107,11.361468698830146,6.529999999999999,1.181541368331689,3.746031746031746
Ridgewood,Seaport,Queens,Manhattan,1,7.725,31.516666666666666,60.02,7.7695792880258905,34.48,1.0940243257535696,
Ridgewood,SoHo,Queens,Manhattan,1,5.551,29.6,27.09,4.880201765447667,24.9,0.8412162162162161,
Ridgewood,South Ozone Park,Queens,Queens,1,4.89,22.966666666666665,27.72,5.668711656441718,20.04,0.8725689404934688,3.933333333333333
Ridgewood,South Williamsburg,Queens,Brooklyn,1,3.23,18.083333333333332,16.12,4.9907120743034055,15.67,0.8665437788018434,1.3666666666666667
Ridgewood,Springfield Gardens North,Queens,Queens,1,8.89,25.35,32.46,3.651293588301462,26.87,1.0599605522682445,1.3
Ridgewood,Steinway,Queens,Queens,1,6.91,33.38333333333333,27.71,4.01013024602026,33.77,1.0115826260609087,3.8833333333333333
Ridgewood,Stuyvesant Heights,Queens,Brooklyn,12,2.19775,13.477777777777776,15.178333333333333,6.927152532644562,13.125833333333333,0.9679719307183161,3.8249999999999997
Ridgewood,Sunnyside,Queens,Queens,7,3.6248571428571426,21.823809523809523,17.837142857142858,5.267789245189269,17.55142857142857,0.8297015184198562,5.430000000000001
Ridgewood,Times Sq/Theatre District,Queens,Manhattan,1,6.52,48.4,41.58,6.377300613496932,38.49,0.7952479338842976,3.2
Ridgewood,TriBeCa/Civic Center,Queens,Manhattan,2,6.83,39.225,45.135000000000005,6.59032604032604,32.685,0.8526558265582657,3.3916666666666666
Ridgewood,Union Sq,Queens,Manhattan,1,7.463,31.833333333333332,42.16,5.649202733485193,29.92,0.9398952879581153,2.7
Ridgewood,Upper East Side North,Queens,Manhattan,1,7.944,44.81666666666667,46.48,5.850956696878146,37.06,0.8269245072517665,
Ridgewood,Van Nest/Morris Park,Queens,Bronx,1,13.73,40.18333333333333,44.27,3.224326292789512,46.23,1.1504769805060142,
Ridgewood,Washington Heights North,Queens,Manhattan,1,15.46,37.9,40.73,2.634540750323415,45.41,1.1981530343007916,7.666666666666667
Ridgewood,Washington Heights South,Queens,Manhattan,1,12.646,52.35,48.53,3.8375770994780956,47.88,0.9146131805157593,
Ridgewood,West Village,Queens,Manhattan,1,8.06,40.266666666666666,38.2,4.739454094292804,34.44,0.8552980132450331,0.8833333333333333
Ridgewood,Williamsburg (North Side),Queens,Brooklyn,8,3.542875,22.1,21.6175,6.164991244055784,18.32,0.8350578362617616,5.364285714285714
Ridgewood,Williamsburg (South Side),Queens,Brooklyn,4,3.9225,20.25,21.6125,5.7081477568028625,17.494999999999997,0.8745440924242378,4.516666666666667
Ridgewood,Woodhaven,Queens,Queens,3,3.3539999999999996,19.52777777777778,19.963333333333335,5.943951289624238,16.383333333333333,0.8571003963955097,2.9166666666666665
Ridgewood,Woodside,Queens,Queens,4,3.69925,17.137500000000003,18.44,5.196452161279754,15.085,0.8763955784008013,2.6833333333333336
Riverdale/North Riverdale/Fieldston,Astoria,Bronx,Queens,1,10.86,19.066666666666666,25.43,2.341620626151013,29.39,1.5414335664335665,14.033333333333333
Riverdale/North Riverdale/Fieldston,Bedford Park,Bronx,Bronx,1,2.65,7.233333333333333,9.83,3.7094339622641512,7.82,1.0811059907834102,7.533333333333333
Riverdale/North Riverdale/Fieldston,Bloomfield/Emerson Hill,Bronx,Staten Island,1,34.47,55.166666666666664,132.33,3.83899042645779,98.09,1.7780664652567977,
Riverdale/North Riverdale/Fieldston,Bloomingdale,Bronx,Manhattan,1,8.042,21.616666666666667,24.43,3.0378015419049986,26.76,1.237933693138011,
Riverdale/North Riverdale/Fieldston,Bronxdale,Bronx,Bronx,1,4.99,17.416666666666668,21.92,4.3927855711422845,16.94,0.9726315789473684,9.2
Riverdale/North Riverdale/Fieldston,Central Harlem,Bronx,Manhattan,1,13.47,59.06666666666667,81.82,6.074239049740163,54.79,0.9275959367945823,4.083333333333333
Riverdale/North Riverdale/Fieldston,Claremont/Bathgate,Bronx,Bronx,2,8.0875,33.900000000000006,47.230000000000004,5.796970199425345,31.384999999999998,0.9261213245258764,2.975
Riverdale/North Riverdale/Fieldston,Clinton East,Bronx,Manhattan,1,10.139,29.3,38.61,3.8080678567906108,30.97,1.0569965870307167,
Riverdale/North Riverdale/Fieldston,Clinton West,Bronx,Manhattan,2,10.510000000000002,15.908333333333335,33.065,3.130996565641647,23.57,1.4908330132805077,1.6083333333333334
Riverdale/North Riverdale/Fieldston,East Chelsea,Bronx,Manhattan,1,12.35,28.25,41.96,3.3975708502024293,34.99,1.2385840707964602,2.683333333333333
Riverdale/North Riverdale/Fieldston,East Tremont,Bronx,Bronx,2,5.8405000000000005,19.375,25.465,4.447277816808903,20.700000000000003,1.0605471987824928,0.8916666666666666
Riverdale/North Riverdale/Fieldston,Flatbush/Ditmas Park,Bronx,Brooklyn,1,20.58,46.6,62.81,3.0519922254616136,59.83,1.2839055793991416,10.4
Riverdale/North Riverdale/Fieldston,Flatiron,Bronx,Manhattan,1,12.55,41.2,57.12,4.551394422310756,41.09,0.9973300970873786,4.066666666666666
Riverdale/North Riverdale/Fieldston,Greenwich Village North,Bronx,Manhattan,1,14.77,39.5,81.37,5.509140148950576,57.27,1.4498734177215191,
Riverdale/North Riverdale/Fieldston,Hunts Point,Bronx,Bronx,1,9.66,18.266666666666666,21.5,2.2256728778467907,23.79,1.3023722627737226,3.7333333333333334
Riverdale/North Riverdale/Fieldston,Inwood,Bronx,Manhattan,3,4.243333333333333,12.616666666666667,15.086666666666666,3.707191863992372,13.336666666666668,1.0752500792252333,4.472222222222222
Riverdale/North Riverdale/Fieldston,Kingsbridge Heights,Bronx,Bronx,1,4.66,10.083333333333334,21.47,4.6072961373390555,12.84,1.2733884297520661,4.216666666666667
Riverdale/North Riverdale/Fieldston,LaGuardia Airport,Bronx,Queens,1,13.455,25.533333333333335,48.57,3.609810479375697,38.57,1.510574412532637,
Riverdale/North Riverdale/Fieldston,Lincoln Square West,Bronx,Manhattan,1,10.57,25.866666666666667,44.53,4.212866603595081,36.71,1.4192010309278351,3.6
Riverdale/North Riverdale/Fieldston,Long Island City/Queens Plaza,Bronx,Queens,1,15.94,57.18333333333333,35.81,2.2465495608532,57.27,1.001515593121539,6.7
Riverdale/North Riverdale/Fieldston,Longwood,Bronx,Bronx,1,10.26,27.7,31.36,3.056530214424951,30.1,1.0866425992779785,2.7
Riverdale/North Riverdale/Fieldston,Manhattan Valley,Bronx,Manhattan,1,10.24,22.716666666666665,43.36,4.234375,28.23,1.2426999266324286,4.3
Riverdale/North Riverdale/Fieldston,Midtown Center,Bronx,Manhattan,1,11.55,41.083333333333336,56.2,4.865800865800866,39.66,0.9653549695740363,
Riverdale/North Riverdale/Fieldston,Midtown North,Bronx,Manhattan,2,11.96,30.40833333333333,61.495000000000005,5.167477281006523,37.465,1.4252086478261856,4.525
Riverdale/North Riverdale/Fieldston,Morningside Heights,Bronx,Manhattan,1,8.1,24.266666666666666,36.78,4.540740740740741,26.12,1.0763736263736265,2.1333333333333333
Riverdale/North Riverdale/Fieldston,Mott Haven/Port Morris,Bronx,Bronx,1,9.67,30.15,32.34,3.3443640124095144,30.73,1.0192371475953566,3.033333333333333
Riverdale/North Riverdale/Fieldston,Newark Airport,Bronx,EWR,1,31.88,50.85,67.88,2.1292346298619824,77.51,1.5242871189773846,
Riverdale/North Riverdale/Fieldston,Norwood,Bronx,Bronx,2,2.8565,13.691666666666666,18.425,7.54130062359641,14.295,1.1005920852602773,1.3666666666666667
Riverdale/North Riverdale/Fieldston,Outside of NYC,Bronx,,16,8.5898125,22.6625,29.929375,4.888715917648787,29.25875,1.279290398840243,3.9602564102564104
Riverdale/North Riverdale/Fieldston,Parkchester,Bronx,Bronx,1,7.63,38.05,32.99,4.323722149410223,37.19,0.9773981603153745,6.533333333333333
Riverdale/North Riverdale/Fieldston,Pelham Parkway,Bronx,Bronx,1,6.57,17.8,25.12,3.8234398782343986,19.32,1.0853932584269663,2.15
Riverdale/North Riverdale/Fieldston,Penn Station/Madison Sq West,Bronx,Manhattan,1,13.48,40.68333333333333,44.27,3.284124629080119,44.56,1.0952888160589924,4.766666666666667
Riverdale/North Riverdale/Fieldston,Riverdale/North Riverdale/Fieldston,Bronx,Bronx,19,1.6919999999999997,8.092982456140351,12.638947368421052,8.745724993862945,7.8910526315789475,1.086060026486308,3.2954545454545454
Riverdale/North Riverdale/Fieldston,Soundview/Castle Hill,Bronx,Bronx,2,8.51,23.15,22.125,2.6176891272767904,25.805,1.1265350204274869,6.225
Riverdale/North Riverdale/Fieldston,South Ozone Park,Bronx,Queens,1,22.32,70.48333333333333,73.63,3.2988351254480284,73.91,1.0486166942539608,16.616666666666667
Riverdale/North Riverdale/Fieldston,Spuyten Duyvil/Kingsbridge,Bronx,Bronx,13,1.707230769230769,8.826923076923077,10.910769230769231,7.2820655526046085,7.683076923076923,0.9255606809277389,4.546969696969697
Riverdale/North Riverdale/Fieldston,Stuyvesant Heights,Bronx,Brooklyn,1,21.51,45.13333333333333,71.74,3.3351929335192927,57.73,1.279098966026588,6.616666666666666
Riverdale/North Riverdale/Fieldston,UN/Turtle Bay South,Bronx,Manhattan,1,13.403,32.71666666666667,48.81,3.6417220025367456,37.43,1.144065206316862,
Riverdale/North Riverdale/Fieldston,University Heights/Morris Heights,Bronx,Bronx,1,3.834,23.283333333333335,25.74,6.713615023474178,21.47,0.9221188260558338,3.2
Riverdale/North Riverdale/Fieldston,Upper East Side North,Bronx,Manhattan,2,11.122499999999999,26.183333333333334,42.485,3.8179689158131556,30.95,1.1820826671368039,6.65
Riverdale/North Riverdale/Fieldston,Upper East Side South,Bronx,Manhattan,1,13.27,35.7,54.23,4.086661642803316,38.86,1.088515406162465,1.7666666666666666
Riverdale/North Riverdale/Fieldston,Upper West Side South,Bronx,Manhattan,1,10.266,24.866666666666667,37.91,3.692772257938827,28.56,1.1485254691689006,
Riverdale/North Riverdale/Fieldston,Van Cortlandt Park,Bronx,Bronx,1,0.641,2.6666666666666665,8.98,14.009360374414976,5.47,2.05125,
Riverdale/North Riverdale/Fieldston,Van Cortlandt Village,Bronx,Bronx,2,2.745,10.3,13.915,5.140544946436889,9.925,0.9721314670213186,4.25
Riverdale/North Riverdale/Fieldston,Washington Heights North,Bronx,Manhattan,1,4.77,16.5,21.21,4.446540880503146,16.11,0.9763636363636363,3.566666666666667
Riverdale/North Riverdale/Fieldston,Washington Heights South,Bronx,Manhattan,1,4.346,10.833333333333334,17.91,4.121030832949839,13.97,1.2895384615384615,
Riverdale/North Riverdale/Fieldston,Williamsbridge/Olinville,Bronx,Bronx,2,4.775,20.516666666666666,24.68,5.137386677710056,19.27,0.9335475515985431,8.125
Riverdale/North Riverdale/Fieldston,Yorkville East,Bronx,Manhattan,1,9.44,25.783333333333335,61.55,6.5201271186440675,30.8,1.1945701357466063,1.9833333333333334
Riverdale/North Riverdale/Fieldston,Yorkville West,Bronx,Manhattan,2,10.96,24.450000000000003,33.655,3.076913556478451,29.16,1.1939290565054792,6.458333333333334
Rockaway Park,Alphabet City,Queens,Manhattan,1,24.85,60.733333333333334,75.72,3.0470824949698185,70.67,1.1636114160263447,10.833333333333334
Rockaway Park,Breezy Point/Fort Tilden/Riis Beach,Queens,Queens,4,4.5655,11.6,19.54,4.3697702634106,13.5375,1.1793910076585303,3.925
Rockaway Park,Broad Channel,Queens,Queens,1,2.34,7.65,13.38,5.717948717948719,8.88,1.1607843137254903,3.3666666666666667
Rockaway Park,East New York,Queens,Brooklyn,1,8.861,14.4,28.54,3.220855433923936,20.52,1.425,
Rockaway Park,East Williamsburg,Queens,Brooklyn,1,23.511,52.38333333333333,60.84,2.5877248947301266,62.74,1.1977091950365892,
Rockaway Park,Far Rockaway,Queens,Queens,1,4.15,18.866666666666667,15.7,3.7831325301204815,16.64,0.8819787985865725,7.35
Rockaway Park,Flatbush/Ditmas Park,Queens,Brooklyn,1,10.49,31.833333333333332,50.5,4.814108674928503,33.35,1.0476439790575918,6.183333333333334
Rockaway Park,Hammels/Arverne,Queens,Queens,4,2.6275,10.570833333333333,14.2325,5.3203869698038595,10.182500000000001,0.9608465027145782,2.75
Rockaway Park,Hollis,Queens,Queens,1,16.624,36.983333333333334,61.02,3.6705967276227147,44.32,1.198377647589004,
Rockaway Park,Jamaica,Queens,Queens,1,11.35,44.833333333333336,44.72,3.9400881057268724,43.17,0.9628996282527881,6.916666666666667
Rockaway Park,Kew Gardens,Queens,Queens,1,10.295,37.03333333333333,45.79,4.447790189412336,37.09,1.0015301530153016,
Rockaway Park,Long Island City/Hunters Point,Queens,Queens,1,17.11,64.11666666666666,47.63,2.78375219170076,60.65,0.9459318949831038,5.566666666666666
Rockaway Park,Madison,Queens,Brooklyn,1,6.89,16.8,28.27,4.103047895500726,19.92,1.1857142857142857,9.866666666666667
Rockaway Park,Manhattan Beach,Queens,Brooklyn,1,7.9,17.133333333333333,32.9,4.1645569620253164,24.01,1.4013618677042803,3.5833333333333335
Rockaway Park,Marine Park/Mill Basin,Queens,Brooklyn,1,7.98,16.616666666666667,31.29,3.921052631578947,20.54,1.2361083249749247,7.183333333333334
Rockaway Park,Outside of NYC,Queens,,1,10.97,36.88333333333333,42.05,3.833181403828623,41.2,1.1170356981473115,10.75
Rockaway Park,Richmond Hill,Queens,Queens,1,9.92,38.5,51.16,5.157258064516129,37.3,0.9688311688311687,5.083333333333333
Rockaway Park,Rockaway Park,Queens,Queens,5,1.254,5.943333333333333,11.186,9.568409953082528,7.636,1.3161597487903989,9.643333333333334
Rockaway Park,Sheepshead Bay,Queens,Brooklyn,1,7.62,12.683333333333334,23.3,3.057742782152231,18.45,1.4546649145860708,10.966666666666667
Rockaway Park,Sunnyside,Queens,Queens,1,20.718,54.03333333333333,78.94,3.8102133410560866,67.97,1.2579272054287478,
Roosevelt Island,Astoria,Manhattan,Queens,2,2.6315,15.133333333333333,17.735,6.739667917727468,12.42,0.8207057499260093,3.8333333333333335
Roosevelt Island,Battery Park City,Manhattan,Manhattan,1,10.67,25.233333333333334,40.6,3.8050609184629804,31.86,1.2626155878467635,8.116666666666667
Roosevelt Island,Boerum Hill,Manhattan,Brooklyn,1,7.86,47.53333333333333,48.48,6.1679389312977095,40.02,0.8419354838709678,
Roosevelt Island,Corona,Manhattan,Queens,1,6.48,39.166666666666664,33.82,5.219135802469135,32.87,0.8392340425531915,2.65
Roosevelt Island,East Harlem North,Manhattan,Manhattan,1,6.198,28.833333333333332,39.8,6.421426266537592,31.82,1.1035838150289017,
Roosevelt Island,East Williamsburg,Manhattan,Brooklyn,1,4.202,20.383333333333333,23.44,5.5782960495002385,17.66,0.8663941128372854,
Roosevelt Island,Flushing Meadows-Corona Park,Manhattan,Queens,1,11.07,27.966666666666665,25.12,2.2691960252935863,24.1,0.861740166865316,8.45
Roosevelt Island,Fort Greene,Manhattan,Brooklyn,1,6.57,25.016666666666666,26.41,4.019786910197869,23.53,0.9405729513657562,6.783333333333333
Roosevelt Island,Garment District,Manhattan,Manhattan,1,5.2,25.15,32.26,6.203846153846153,25.08,0.9972166998011929,11.933333333333334
Roosevelt Island,Greenpoint,Manhattan,Brooklyn,3,3.6903333333333332,18.8,20.246666666666666,5.590156176591747,16.196666666666665,0.8665059432900116,1.4833333333333334
Roosevelt Island,JFK Airport,Manhattan,Queens,1,16.01,48.05,65.74,4.106183635227982,53.22,1.1075962539021853,9.733333333333333
Roosevelt Island,Jamaica,Manhattan,Queens,1,17.77,63.86666666666667,24.37,1.3714124929656726,50.06,0.783820459290188,3.0833333333333335
Roosevelt Island,LaGuardia Airport,Manhattan,Queens,2,5.886,18.166666666666664,22.939999999999998,3.885889521671655,19.015,1.047868492574333,9.808333333333334
Roosevelt Island,Lenox Hill East,Manhattan,Manhattan,2,4.9510000000000005,30.325000000000003,39.665,8.277658500353963,29.905,1.0495199686031935,9.991666666666667
Roosevelt Island,Lincoln Square East,Manhattan,Manhattan,1,5.15,22.45,28.86,5.603883495145631,23.34,1.0396436525612471,2.0
Roosevelt Island,Long Island City/Hunters Point,Manhattan,Queens,4,2.4195,10.733333333333334,13.379999999999999,5.540503881595557,11.48,1.069177037569411,7.311111111111111
Roosevelt Island,Lower East Side,Manhattan,Manhattan,1,8.46,19.783333333333335,31.36,3.7068557919621745,23.05,1.1651221566975567,6.166666666666667
Roosevelt Island,Meatpacking/West Village West,Manhattan,Manhattan,1,6.194,27.133333333333333,31.19,5.035518243461414,24.33,0.8966830466830467,
Roosevelt Island,Midtown East,Manhattan,Manhattan,2,4.35,21.708333333333332,27.735,6.378276331038424,19.165,0.9054912427460529,8.883333333333333
Roosevelt Island,Murray Hill,Manhattan,Manhattan,1,4.688,21.966666666666665,21.78,4.645904436860069,19.25,0.8763277693474962,
Roosevelt Island,Old Astoria,Manhattan,Queens,3,2.1466666666666665,11.15,12.713333333333333,5.993687794980372,9.676666666666668,0.8709230301918752,5.05
Roosevelt Island,Pelham Parkway,Manhattan,Bronx,1,12.311,36.083333333333336,52.26,4.2449841605068634,39.37,1.0910854503464202,10.666666666666666
Roosevelt Island,Queensbridge/Ravenswood,Manhattan,Queens,1,1.64,14.133333333333333,10.03,6.115853658536586,10.47,0.7408018867924528,11.383333333333333
Roosevelt Island,Rego Park,Manhattan,Queens,1,7.76,36.86666666666667,26.8,3.4536082474226806,35.95,0.9751356238698011,1.1166666666666667
Roosevelt Island,Roosevelt Island,Manhattan,Manhattan,1,0.86,4.7,8.93,10.383720930232558,4.48,0.9531914893617022,4.0
Roosevelt Island,Steinway,Manhattan,Queens,1,2.76,14.9,15.25,5.52536231884058,12.91,0.8664429530201342,1.4833333333333334
Roosevelt Island,Sunnyside,Manhattan,Queens,2,2.4939999999999998,14.758333333333333,20.165,8.10454592403233,12.23,0.8354673252279635,6.866666666666666
Roosevelt Island,Williamsburg (North Side),Manhattan,Brooklyn,1,7.67,27.716666666666665,24.42,3.183833116036506,26.59,0.9593505712567649,5.866666666666666
Roosevelt Island,Williamsburg (South Side),Manhattan,Brooklyn,1,6.36,15.6,22.38,3.5188679245283017,23.95,1.5352564102564104,0.75
Rosedale,Briarwood/Jamaica Hills,Queens,Queens,1,7.7,16.383333333333333,29.57,3.8402597402597403,20.44,1.2476093591047814,2.55
Rosedale,Cambria Heights,Queens,Queens,1,2.95,14.033333333333333,12.61,4.27457627118644,12.19,0.868646080760095,4.333333333333333
Rosedale,Crown Heights North,Queens,Brooklyn,1,11.16,47.833333333333336,40.28,3.609318996415771,43.18,0.9027177700348431,4.033333333333333
Rosedale,East Flatbush/Farragut,Queens,Brooklyn,1,13.06,47.983333333333334,45.14,3.45635528330781,54.1,1.1274748176450156,10.466666666666667
Rosedale,East Harlem North,Queens,Manhattan,1,19.435,56.43333333333333,62.17,3.198868021610497,59.54,1.055050206733609,
Rosedale,Far Rockaway,Queens,Queens,3,4.153333333333333,16.75,18.023333333333333,4.1442418552359,16.906666666666666,1.0748144745055435,8.405555555555555
Rosedale,Flushing,Queens,Queens,1,10.933,30.316666666666666,42.04,3.8452391841214673,40.16,1.324683892248488,
Rosedale,Glen Oaks,Queens,Queens,1,7.83,30.95,35.65,4.553001277139208,28.8,0.9305331179321487,
Rosedale,Hollis,Queens,Queens,1,5.74,17.983333333333334,29.51,5.141114982578397,18.29,1.0170528266913808,3.1666666666666665
Rosedale,JFK Airport,Queens,Queens,5,6.465999999999999,17.163333333333334,25.95,3.969444513440844,17.562,1.0253679140837273,5.986666666666666
Rosedale,Jamaica,Queens,Queens,6,6.4111666666666665,27.619444444444444,25.61,4.035759703069959,25.761666666666667,0.9483584854159016,5.220000000000001
Rosedale,Laurelton,Queens,Queens,1,1.1,4.25,8.56,7.781818181818181,7.16,1.6847058823529413,1.6333333333333333
Rosedale,Lenox Hill East,Queens,Manhattan,1,18.58,70.93333333333334,41.81,2.2502691065662006,47.3,0.6668233082706766,3.75
Rosedale,Marine Park/Mill Basin,Queens,Brooklyn,1,15.9,32.81666666666667,36.75,2.311320754716981,40.75,1.2417470797359065,2.716666666666667
Rosedale,Outside of NYC,Queens,,27,3.3614814814814813,11.862962962962964,16.735925925925926,5.600496547022569,13.345185185185185,1.1138549651925023,6.059420289855073
Rosedale,Park Slope,Queens,Brooklyn,1,14.22,53.53333333333333,47.59,3.3466947960618847,51.37,0.9595890410958904,4.716666666666667
